cast_id,title_id,actor_name,role_type
1409,t0361,Penélope Cruz,Supporting
1410,t0361,Tessa Thompson,Supporting
1411,t0361,Tom Hanks,Lead
1412,t0361,Saoirse Ronan,Supporting
1413,t0362,Deepika Padukone,Supporting
1414,t0362,Timothée Chalamet,Lead
1415,t0362,Song Kang-ho,Lead
1416,t0362,Cate Blanchett,Lead
1417,t0362,Gal Gadot,Supporting
1418,t0363,Idris Elba,Supporting
1419,t0363,Rami Malek,Supporting
1420,t0363,Emma Stone,Supporting
1421,t0363,Shah Rukh Khan,Supporting
1422,t0363,Mahershala Ali,Supporting
1423,t0363,Jason Momoa,Lead
1424,t0364,Emma Stone,Supporting
1425,t0364,Idris Elba,Lead
1426,t0364,Michael B. Jordan,Supporting
1427,t0364,Meryl Streep,Supporting
1428,t0364,Aishwarya Rai,Supporting
1429,t0364,Marion Cotillard,Supporting
1430,t0365,Adam Driver,Lead
1431,t0365,Anya Taylor-Joy,Supporting
1432,t0366,Gal Gadot,Lead
1433,t0366,Song Kang-ho,Supporting
1434,t0366,Awkwafina,Supporting
1435,t0366,Shah Rukh Khan,Lead
1436,t0366,Zendaya,Supporting
1437,t0366,John Boyega,Supporting
1438,t0367,Priyanka Chopra,Supporting
1439,t0367,Millie Bobby Brown,Supporting
1440,t0367,Rami Malek,Supporting
1441,t0367,Jason Momoa,Lead
1442,t0367,Nawazuddin Siddiqui,Supporting
1443,t0367,Aishwarya Rai,Supporting
1444,t0368,Mahershala Ali,Supporting
1445,t0368,Pedro Pascal,Supporting
1446,t0368,Ken Watanabe,Supporting
1447,t0368,Awkwafina,Supporting
1448,t0368,Michael B. Jordan,Lead
1449,t0369,Millie Bobby Brown,Lead
1450,t0369,Deepika Padukone,Supporting
1451,t0370,Lee Jung-jae,Supporting
1452,t0370,Ryan Gosling,Supporting
1453,t0371,Lupita Nyong'o,Lead
1454,t0371,Anya Taylor-Joy,Lead
1455,t0371,Viola Davis,Lead
1456,t0371,Ryan Gosling,Lead
1457,t0372,Oscar Isaac,Supporting
1458,t0372,Bae Doona,Supporting
1459,t0372,Penélope Cruz,Lead
1460,t0372,Timothée Chalamet,Supporting
1461,t0373,Tom Hanks,Lead
1462,t0373,Viola Davis,Lead
1463,t0373,Aishwarya Rai,Supporting
1464,t0373,Pedro Pascal,Supporting
1465,t0373,Shah Rukh Khan,Supporting
1466,t0373,Anya Taylor-Joy,Lead
1467,t0374,Pedro Pascal,Supporting
1468,t0374,Ken Watanabe,Supporting
1469,t0374,Nawazuddin Siddiqui,Supporting
1470,t0374,Saoirse Ronan,Supporting
1471,t0374,Timothée Chalamet,Lead
1472,t0375,Gong Yoo,Lead
1473,t0375,Cate Blanchett,Supporting
1474,t0375,Timothée Chalamet,Lead
1475,t0376,Idris Elba,Lead
1476,t0376,Shah Rukh Khan,Lead
1477,t0376,Oscar Isaac,Lead
1478,t0377,Adam Driver,Lead
1479,t0377,Tessa Thompson,Supporting
1480,t0377,Penélope Cruz,Supporting
1481,t0377,Aishwarya Rai,Lead
1482,t0377,Rami Malek,Supporting
1483,t0378,Gong Yoo,Supporting
1484,t0378,Millie Bobby Brown,Lead
1485,t0378,Michael B. Jordan,Supporting
1486,t0378,Tessa Thompson,Supporting
1487,t0379,Tom Hanks,Lead
1488,t0379,Marion Cotillard,Supporting
1489,t0380,Tessa Thompson,Lead
1490,t0380,Aishwarya Rai,Supporting
1491,t0381,Viola Davis,Supporting
1492,t0381,Meryl Streep,Supporting
1493,t0382,Oscar Isaac,Supporting
1494,t0382,Tessa Thompson,Supporting
1495,t0382,Aishwarya Rai,Supporting
1496,t0382,Florence Pugh,Supporting
1497,t0382,Gong Yoo,Supporting
1498,t0382,Timothée Chalamet,Supporting
1499,t0383,Florence Pugh,Lead
1500,t0383,Javier Bardem,Supporting
1501,t0383,Rami Malek,Supporting
1502,t0383,Ken Watanabe,Supporting
1503,t0383,Awkwafina,Supporting
1504,t0384,Marion Cotillard,Supporting
1505,t0384,Cate Blanchett,Supporting
1506,t0384,Saoirse Ronan,Supporting
1507,t0385,Shah Rukh Khan,Supporting
1508,t0385,Cate Blanchett,Supporting
1509,t0385,Lee Jung-jae,Lead
1510,t0385,Lupita Nyong'o,Lead
1511,t0386,Idris Elba,Lead
1512,t0386,Javier Bardem,Supporting
1513,t0386,Florence Pugh,Supporting
1514,t0386,Nawazuddin Siddiqui,Supporting
1515,t0386,Pedro Pascal,Supporting
1516,t0387,Ken Watanabe,Supporting
1517,t0387,John Boyega,Lead
1518,t0388,Zendaya,Lead
1519,t0388,Anya Taylor-Joy,Supporting
1520,t0388,Viola Davis,Supporting
1521,t0388,Penélope Cruz,Lead
1522,t0389,Zendaya,Supporting
1523,t0389,Cate Blanchett,Lead
1524,t0389,Gong Yoo,Supporting
1525,t0390,Penélope Cruz,Lead
1526,t0390,Priyanka Chopra,Supporting
1527,t0390,Oscar Isaac,Lead
1528,t0391,Denzel Washington,Supporting
1529,t0391,Millie Bobby Brown,Supporting
1530,t0391,Lupita Nyong'o,Supporting
1531,t0392,Bae Doona,Supporting
1532,t0392,Florence Pugh,Supporting
1533,t0393,Ken Watanabe,Supporting
1534,t0393,Idris Elba,Lead
1535,t0393,Lupita Nyong'o,Supporting
1536,t0394,Mahershala Ali,Lead
1537,t0394,Gal Gadot,Lead
1538,t0394,John Boyega,Supporting
1539,t0394,Ryan Gosling,Lead
1540,t0394,Javier Bardem,Supporting
1541,t0395,Lee Jung-jae,Lead
1542,t0395,Priyanka Chopra,Lead
1543,t0395,Nawazuddin Siddiqui,Supporting
1544,t0395,Mahershala Ali,Supporting
1545,t0396,Pedro Pascal,Supporting
1546,t0396,Javier Bardem,Supporting
1547,t0396,Penélope Cruz,Supporting
1548,t0397,Priyanka Chopra,Lead
1549,t0397,Tessa Thompson,Supporting
1550,t0397,Viola Davis,Supporting
1551,t0398,Regé-Jean Page,Supporting
1552,t0398,John Boyega,Supporting
1553,t0398,Mahershala Ali,Lead
1554,t0399,Regé-Jean Page,Lead
1555,t0399,Florence Pugh,Lead
1556,t0400,Oscar Isaac,Lead
1557,t0400,Tom Hanks,Lead
1558,t0400,Song Kang-ho,Supporting
1559,t0400,Adam Driver,Lead
1560,t0400,Zendaya,Supporting
1561,t0401,Adam Driver,Supporting
1562,t0401,Penélope Cruz,Supporting
1563,t0401,Oscar Isaac,Supporting
1564,t0401,Viola Davis,Supporting
1565,t0402,Song Kang-ho,Lead
1566,t0402,Meryl Streep,Supporting
1567,t0402,Mahershala Ali,Supporting
1568,t0402,John Boyega,Supporting
1569,t0402,Saoirse Ronan,Lead
1570,t0402,Nawazuddin Siddiqui,Supporting
1571,t0403,John Boyega,Supporting
1572,t0403,Millie Bobby Brown,Supporting
1573,t0403,Pedro Pascal,Lead
1574,t0403,Deepika Padukone,Supporting
1575,t0403,Timothée Chalamet,Lead
1576,t0404,Zendaya,Supporting
1577,t0404,Tessa Thompson,Supporting
1578,t0404,Saoirse Ronan,Lead
1579,t0405,Javier Bardem,Supporting
1580,t0405,Mahershala Ali,Supporting
1581,t0405,Rami Malek,Supporting
1582,t0405,Tom Hanks,Lead
1583,t0406,Deepika Padukone,Lead
1584,t0406,Saoirse Ronan,Supporting
1585,t0407,Song Kang-ho,Lead
1586,t0407,Jason Momoa,Supporting
1587,t0408,Meryl Streep,Supporting
1588,t0408,Deepika Padukone,Lead
1589,t0408,Viola Davis,Supporting
1590,t0409,Viola Davis,Supporting
1591,t0409,Zendaya,Supporting
1592,t0409,John Boyega,Supporting
1593,t0409,Lupita Nyong'o,Supporting
1594,t0409,Pedro Pascal,Supporting
1595,t0410,Florence Pugh,Supporting
1596,t0410,Denzel Washington,Supporting
1597,t0410,John Boyega,Supporting
1598,t0410,Michael B. Jordan,Supporting
1599,t0411,Marion Cotillard,Supporting
1600,t0411,Florence Pugh,Supporting
1601,t0411,Saoirse Ronan,Supporting
1602,t0411,Denzel Washington,Supporting
1603,t0412,Adam Driver,Supporting
1604,t0412,Rami Malek,Supporting
1605,t0412,Ryan Gosling,Supporting
1606,t0412,Deepika Padukone,Supporting
1607,t0413,Saoirse Ronan,Lead
1608,t0413,Rami Malek,Supporting
1609,t0413,Ken Watanabe,Supporting
1610,t0413,Aishwarya Rai,Supporting
1611,t0413,Viola Davis,Lead
1612,t0413,John Boyega,Supporting
1613,t0414,Saoirse Ronan,Supporting
1614,t0414,Ryan Gosling,Supporting
1615,t0414,Bae Doona,Supporting
1616,t0414,Pedro Pascal,Supporting
1617,t0415,Nawazuddin Siddiqui,Supporting
1618,t0415,Gal Gadot,Lead
1619,t0415,Pedro Pascal,Supporting
1620,t0415,Bae Doona,Supporting
1621,t0416,Millie Bobby Brown,Supporting
1622,t0416,Ken Watanabe,Lead
1623,t0417,Emma Stone,Supporting
1624,t0417,Mahershala Ali,Supporting
1625,t0417,Rami Malek,Supporting
1626,t0418,Saoirse Ronan,Lead
1627,t0418,Oscar Isaac,Supporting
1628,t0418,Emma Stone,Supporting
1629,t0418,Meryl Streep,Lead
1630,t0418,Jason Momoa,Supporting
1631,t0419,Bae Doona,Lead
1632,t0419,Pedro Pascal,Supporting
1633,t0419,Idris Elba,Supporting
1634,t0419,Tom Hanks,Supporting
1635,t0419,Saoirse Ronan,Supporting
1636,t0420,Nawazuddin Siddiqui,Supporting
1637,t0420,Saoirse Ronan,Supporting
1638,t0420,Ryan Gosling,Supporting
1639,t0420,Gong Yoo,Supporting
1640,t0421,Adam Driver,Supporting
1641,t0421,Idris Elba,Lead
1642,t0421,Gal Gadot,Lead
1643,t0422,Tessa Thompson,Supporting
1644,t0422,Ryan Gosling,Lead
1645,t0422,Michael B. Jordan,Supporting
1646,t0422,Song Kang-ho,Supporting
1647,t0422,Marion Cotillard,Supporting
1648,t0422,Anya Taylor-Joy,Supporting
1649,t0423,Gal Gadot,Lead
1650,t0423,Deepika Padukone,Lead
1651,t0423,Denzel Washington,Supporting
1652,t0424,Rami Malek,Supporting
1653,t0424,Ryan Gosling,Supporting
1654,t0424,Penélope Cruz,Lead
1655,t0424,Zendaya,Supporting
1656,t0424,Shah Rukh Khan,Supporting
1657,t0425,Deepika Padukone,Supporting
1658,t0425,Javier Bardem,Supporting
1659,t0425,Nawazuddin Siddiqui,Lead
1660,t0425,Meryl Streep,Lead
1661,t0425,Lupita Nyong'o,Supporting
1662,t0425,Ken Watanabe,Supporting
1663,t0426,Deepika Padukone,Supporting
1664,t0426,Idris Elba,Supporting
1665,t0426,Meryl Streep,Supporting
1666,t0426,,Lead
1667,t0426,Bae Doona,Supporting
1668,t0427,Lee Jung-jae,Supporting
1669,t0427,Marion Cotillard,Supporting
1670,t0428,Tom Hanks,Supporting
1671,t0428,Saoirse Ronan,Supporting
1672,t0429,Penélope Cruz,Supporting
1673,t0429,Ken Watanabe,Supporting
1674,t0429,Oscar Isaac,Lead
1675,t0430,Denzel Washington,Lead
1676,t0430,Gong Yoo,Supporting
1677,t0431,Awkwafina,Supporting
1678,t0431,Aishwarya Rai,Supporting
1679,t0431,Tessa Thompson,Supporting
1680,t0431,Timothée Chalamet,Supporting
1681,t0431,Denzel Washington,Supporting
1682,t0432,Mahershala Ali,Lead
1683,t0432,Jason Momoa,Supporting
1684,t0432,Emma Stone,Lead
1685,t0432,Marion Cotillard,Lead
1686,t0433,Jason Momoa,Lead
1687,t0433,Marion Cotillard,Supporting
1688,t0433,Penélope Cruz,Supporting
1689,t0433,Javier Bardem,Supporting
1690,t0434,Rami Malek,Lead
1691,t0434,Meryl Streep,Supporting
1692,t0434,Deepika Padukone,Lead
1693,t0435,John Boyega,Supporting
1694,t0435,Marion Cotillard,Lead
1695,t0436,Timothée Chalamet,Supporting
1696,t0436,Priyanka Chopra,Supporting
1697,t0436,Regé-Jean Page,Supporting
1698,t0437,Lupita Nyong'o,Supporting
1699,t0437,Lee Jung-jae,Supporting
1700,t0437,Idris Elba,Lead
1701,t0438,Aishwarya Rai,Lead
1702,t0438,Viola Davis,Lead
1703,t0438,Awkwafina,Supporting
1704,t0439,Timothée Chalamet,Supporting
1705,t0439,Nawazuddin Siddiqui,Lead
1706,t0439,Anya Taylor-Joy,Lead
1707,t0440,Denzel Washington,Lead
1708,t0440,Michael B. Jordan,Lead
1709,t0440,Javier Bardem,Lead
1710,t0440,Cate Blanchett,Supporting
1711,t0441,Shah Rukh Khan,Supporting
1712,t0441,Marion Cotillard,Supporting
1713,t0441,Zendaya,Supporting
1714,t0441,Cate Blanchett,Supporting
1715,t0441,Millie Bobby Brown,Lead
1716,t0442,Aishwarya Rai,Lead
1717,t0442,Shah Rukh Khan,Lead
1718,t0442,Zendaya,Supporting
1719,t0442,Javier Bardem,Supporting
1720,t0443,Ryan Gosling,Supporting
1721,t0443,Millie Bobby Brown,Supporting
1722,t0444,Gong Yoo,Supporting
1723,t0444,John Boyega,Supporting
1724,t0444,Rami Malek,Supporting
1725,t0445,Zendaya,Supporting
1726,t0445,Cate Blanchett,Lead
1727,t0445,Emma Stone,Supporting
1728,t0446,John Boyega,Supporting
1729,t0446,Zendaya,Supporting
1730,t0446,Nawazuddin Siddiqui,Supporting
1731,t0446,Denzel Washington,Supporting
1732,t0447,Bae Doona,Supporting
1733,t0447,Mahershala Ali,Supporting
1734,t0447,Oscar Isaac,Supporting
1735,t0448,Emma Stone,Lead
1736,t0448,Regé-Jean Page,Lead
1737,t0449,Priyanka Chopra,Supporting
1738,t0449,Viola Davis,Lead
1739,t0449,Lupita Nyong'o,Supporting
1740,t0449,Tom Hanks,Lead
1741,t0450,Ryan Gosling,Supporting
1742,t0450,Penélope Cruz,Lead
1743,t0451,Javier Bardem,Supporting
1744,t0451,Michael B. Jordan,Supporting
1745,t0451,Adam Driver,Supporting
1746,t0452,Saoirse Ronan,Supporting
1747,t0452,Marion Cotillard,Supporting
1748,t0453,Mahershala Ali,Supporting
1749,t0453,Anya Taylor-Joy,Supporting
1750,t0454,Jason Momoa,Supporting
1751,t0454,Bae Doona,Lead
1752,t0454,Ryan Gosling,Supporting
1753,t0454,Rami Malek,Supporting
1754,t0454,Florence Pugh,Lead
1755,t0455,Viola Davis,Lead
1756,t0455,Javier Bardem,Supporting
1757,t0455,Millie Bobby Brown,Supporting
1758,t0455,Ken Watanabe,Supporting
1759,t0456,Javier Bardem,Supporting
1760,t0456,Rami Malek,Supporting
1761,t0456,Song Kang-ho,Supporting
1762,t0456,Nawazuddin Siddiqui,Lead
1763,t0457,Saoirse Ronan,Supporting
1764,t0457,Cate Blanchett,Lead
1765,t0458,Awkwafina,Supporting
1766,t0458,Ryan Gosling,Supporting
1767,t0458,Viola Davis,Lead
1768,t0459,Adam Driver,Lead
1769,t0459,Florence Pugh,Supporting
1770,t0459,Viola Davis,Lead
1771,t0459,Priyanka Chopra,Supporting
1772,t0459,Tom Hanks,Supporting
1773,t0460,Marion Cotillard,Lead
1774,t0460,Awkwafina,Supporting
1775,t0460,Oscar Isaac,Supporting
1776,t0460,Cate Blanchett,Supporting
1777,t0460,Song Kang-ho,Supporting
1778,t0461,Bae Doona,Supporting
1779,t0461,Shah Rukh Khan,Lead
1780,t0461,Rami Malek,Supporting
1781,t0461,Denzel Washington,Supporting
1782,t0461,Lee Jung-jae,Lead
1783,t0461,Awkwafina,Lead
1784,t0462,Florence Pugh,Supporting
1785,t0462,Bae Doona,Supporting
1786,t0462,Awkwafina,Supporting
1787,t0463,Rami Malek,Supporting
1788,t0463,Deepika Padukone,Supporting
1789,t0464,Michael B. Jordan,Supporting
1790,t0464,Regé-Jean Page,Lead
1791,t0465,Marion Cotillard,Lead
1792,t0465,Adam Driver,Supporting
1793,t0465,Idris Elba,Supporting
1794,t0465,Michael B. Jordan,Supporting
1795,t0466,Idris Elba,Supporting
1796,t0466,Ryan Gosling,Supporting
1797,t0466,Denzel Washington,Supporting
1798,t0466,Gong Yoo,Supporting
1799,t0467,Mahershala Ali,Supporting
1800,t0467,Saoirse Ronan,Supporting
1801,t0467,Idris Elba,Supporting
1802,t0467,Ken Watanabe,Supporting
1803,t0467,Regé-Jean Page,Lead
1804,t0468,Millie Bobby Brown,Supporting
1805,t0468,John Boyega,Lead
1806,t0468,Meryl Streep,Supporting
1807,t0468,Shah Rukh Khan,Supporting
1808,t0468,Florence Pugh,Supporting
1809,t0469,Regé-Jean Page,Supporting
1810,t0469,Shah Rukh Khan,Lead
1811,t0469,Deepika Padukone,Supporting
1812,t0470,Timothée Chalamet,Supporting
1813,t0470,Deepika Padukone,Lead
1814,t0470,Adam Driver,Lead
1815,t0470,Mahershala Ali,Supporting
1816,t0470,Priyanka Chopra,Supporting
1817,t0471,Emma Stone,Supporting
1818,t0471,Ken Watanabe,Supporting
1819,t0471,Awkwafina,Supporting
1820,t0471,Denzel Washington,Supporting
1821,t0472,Priyanka Chopra,Supporting
1822,t0472,Millie Bobby Brown,Supporting
1823,t0472,Saoirse Ronan,Lead
1824,t0473,Oscar Isaac,Lead
1825,t0473,Ken Watanabe,Supporting
1826,t0473,Deepika Padukone,Lead
1827,t0473,Jason Momoa,Supporting
1828,t0473,Millie Bobby Brown,Lead
1829,t0473,Penélope Cruz,Lead
1830,t0474,Emma Stone,Lead
1831,t0474,Ryan Gosling,Supporting
1832,t0474,Saoirse Ronan,Supporting
1833,t0474,Adam Driver,Supporting
1834,t0474,Idris Elba,Lead
1835,t0475,Regé-Jean Page,Supporting
1836,t0475,Lee Jung-jae,Supporting
1837,t0475,Saoirse Ronan,Supporting
1838,t0475,Meryl Streep,Supporting
1839,t0475,Mahershala Ali,Lead
1840,t0475,Tom Hanks,Lead
1841,t0476,Song Kang-ho,Supporting
1842,t0476,Mahershala Ali,Lead
1843,t0476,Javier Bardem,Supporting
1844,t0476,Marion Cotillard,Supporting
1845,t0476,Millie Bobby Brown,Supporting
1846,t0477,Gal Gadot,Supporting
1847,t0477,Denzel Washington,Supporting
1848,t0477,Awkwafina,Supporting
1849,t0477,Florence Pugh,Lead
1850,t0478,Pedro Pascal,Lead
1851,t0478,,Supporting
1852,t0478,Nawazuddin Siddiqui,Supporting
1853,t0479,Oscar Isaac,Supporting
1854,t0479,Michael B. Jordan,Supporting
1855,t0479,John Boyega,Supporting
1856,t0479,Meryl Streep,Supporting
1857,t0480,Rami Malek,Lead
1858,t0480,Gal Gadot,Supporting
1859,t0480,Tessa Thompson,Lead
1860,t0480,Denzel Washington,Supporting
1861,t0481,Song Kang-ho,Supporting
1862,t0481,Emma Stone,Supporting
1863,t0481,Pedro Pascal,Lead
1864,t0481,Penélope Cruz,Lead
1865,t0482,Meryl Streep,Supporting
1866,t0482,Cate Blanchett,Supporting
1867,t0482,Shah Rukh Khan,Supporting
1868,t0482,Oscar Isaac,Supporting
1869,t0483,Deepika Padukone,Supporting
1870,t0483,Marion Cotillard,Supporting
1871,t0483,Millie Bobby Brown,Supporting
1872,t0483,Bae Doona,Lead
1873,t0483,Regé-Jean Page,Supporting
1874,t0484,Saoirse Ronan,Supporting
1875,t0484,Ken Watanabe,Supporting
1876,t0484,Gong Yoo,Supporting
1877,t0484,Ryan Gosling,Lead
1878,t0485,Javier Bardem,Supporting
1879,t0485,Gong Yoo,Lead
1880,t0485,Saoirse Ronan,Supporting
1881,t0485,Denzel Washington,Supporting
1882,t0486,Adam Driver,Supporting
1883,t0486,Penélope Cruz,Supporting
1884,t0486,Denzel Washington,Lead
1885,t0486,Lupita Nyong'o,Supporting
1886,t0486,Nawazuddin Siddiqui,Supporting
1887,t0487,Priyanka Chopra,Supporting
1888,t0487,John Boyega,Supporting
1889,t0487,Saoirse Ronan,Supporting
1890,t0487,Shah Rukh Khan,Supporting
1891,t0487,Meryl Streep,Lead
1892,t0488,Lee Jung-jae,Lead
1893,t0488,Jason Momoa,Lead
1894,t0488,Florence Pugh,Supporting
1895,t0489,Javier Bardem,Supporting
1896,t0489,Regé-Jean Page,Supporting
1897,t0490,Viola Davis,Supporting
1898,t0490,Priyanka Chopra,Supporting
1899,t0490,Mahershala Ali,Lead
1900,t0490,Florence Pugh,Lead
1901,t0491,Javier Bardem,Supporting
1902,t0491,Bae Doona,Supporting
1903,t0492,Regé-Jean Page,Supporting
1904,t0492,Ryan Gosling,Supporting
1905,t0492,Bae Doona,Lead
1906,t0492,Deepika Padukone,Lead
1907,t0492,Gal Gadot,Supporting
1908,t0493,Viola Davis,Lead
1909,t0493,Regé-Jean Page,Lead
1910,t0493,Gal Gadot,Supporting
1911,t0493,Awkwafina,Supporting
1912,t0493,Ryan Gosling,Supporting
1913,t0493,Tessa Thompson,Lead
1914,t0494,Bae Doona,Supporting
1915,t0494,Ryan Gosling,Supporting
1916,t0495,Millie Bobby Brown,Supporting
1917,t0495,Priyanka Chopra,Lead
1918,t0495,Song Kang-ho,Supporting
1919,t0495,Shah Rukh Khan,Supporting
1920,t0495,Oscar Isaac,Supporting
1921,t0495,Lupita Nyong'o,Supporting
1922,t0496,Jason Momoa,Lead
1923,t0496,Idris Elba,Supporting
1924,t0496,Mahershala Ali,Supporting
1925,t0496,Lupita Nyong'o,Supporting
1926,t0496,John Boyega,Lead
1927,t0497,Timothée Chalamet,Supporting
1928,t0497,Emma Stone,Supporting
1929,t0497,Nawazuddin Siddiqui,Supporting
1930,t0497,Zendaya,Supporting
1931,t0497,Gal Gadot,Supporting
1932,t0498,Regé-Jean Page,Supporting
1933,t0498,Millie Bobby Brown,Supporting
1934,t0498,Penélope Cruz,Supporting
1935,t0498,Priyanka Chopra,Lead
1936,t0498,Ken Watanabe,Supporting
1937,t0499,Ryan Gosling,Supporting
1938,t0499,Jason Momoa,Lead
1939,t0500,Florence Pugh,Supporting
1940,t0500,Gong Yoo,Lead
1941,t0500,John Boyega,Supporting
1942,t0500,Aishwarya Rai,Supporting
1943,t0500,Tessa Thompson,Lead
1944,t0501,Idris Elba,Supporting
1945,t0501,Viola Davis,Supporting
1946,t0501,Tom Hanks,Supporting
1947,t0501,Bae Doona,Supporting
1948,t0502,Shah Rukh Khan,Supporting
1949,t0502,Marion Cotillard,Lead
1950,t0502,Lupita Nyong'o,Supporting
1951,t0502,Adam Driver,Lead
1952,t0503,Regé-Jean Page,Lead
1953,t0503,Florence Pugh,Supporting
1954,t0503,Tom Hanks,Supporting
1955,t0503,Anya Taylor-Joy,Lead
1956,t0503,Idris Elba,Supporting
1957,t0504,Penélope Cruz,Supporting
1958,t0504,Ken Watanabe,Lead
1959,t0504,Song Kang-ho,Lead
1960,t0504,Emma Stone,Lead
1961,t0505,Florence Pugh,Supporting
1962,t0505,Ken Watanabe,Supporting
1963,t0505,Oscar Isaac,Supporting
1964,t0505,Anya Taylor-Joy,Supporting
1965,t0505,Michael B. Jordan,Supporting
1966,t0505,Deepika Padukone,Supporting
1967,t0506,Timothée Chalamet,Supporting
1968,t0506,Idris Elba,Supporting
1969,t0506,Viola Davis,Lead
1970,t0506,Priyanka Chopra,Supporting
1971,t0506,Bae Doona,Supporting
1972,t0506,Shah Rukh Khan,Supporting
1973,t0507,Aishwarya Rai,Supporting
1974,t0507,Cate Blanchett,Supporting
1975,t0508,John Boyega,Supporting
1976,t0508,Adam Driver,Lead
1977,t0508,Awkwafina,Supporting
1978,t0508,Ken Watanabe,Supporting
1979,t0508,Nawazuddin Siddiqui,Lead
1980,t0508,Emma Stone,Supporting
1981,t0509,Deepika Padukone,Supporting
1982,t0509,Bae Doona,Lead
1983,t0509,John Boyega,Lead
1984,t0510,Awkwafina,Supporting
1985,t0510,Florence Pugh,Lead
1986,t0510,Millie Bobby Brown,Supporting
1987,t0510,Javier Bardem,Supporting
1988,t0511,Song Kang-ho,Supporting
1989,t0511,Rami Malek,Lead
1990,t0511,Ryan Gosling,Lead
1991,t0511,Tom Hanks,Supporting
1992,t0512,Rami Malek,Supporting
1993,t0512,Priyanka Chopra,Supporting
1994,t0513,Lupita Nyong'o,Lead
1995,t0513,Priyanka Chopra,Supporting
1996,t0513,Denzel Washington,Supporting
1997,t0513,Adam Driver,Supporting
1998,t0513,Tessa Thompson,Supporting
1999,t0513,Florence Pugh,Lead
2000,t0514,Deepika Padukone,Supporting
2001,t0514,Aishwarya Rai,Supporting
2002,t0514,Lee Jung-jae,Lead
2003,t0515,Florence Pugh,Lead
2004,t0515,Millie Bobby Brown,Supporting
2005,t0515,Tom Hanks,Supporting
2006,t0515,Deepika Padukone,Supporting
2007,t0516,Denzel Washington,Lead
2008,t0516,Oscar Isaac,Supporting
2009,t0516,Lupita Nyong'o,Supporting
2010,t0517,Anya Taylor-Joy,Supporting
2011,t0517,Adam Driver,Lead
2012,t0517,Florence Pugh,Supporting
2013,t0517,Denzel Washington,Supporting
2014,t0518,Florence Pugh,Supporting
2015,t0518,Denzel Washington,Supporting
2016,t0518,Lupita Nyong'o,Supporting
2017,t0519,Lee Jung-jae,Supporting
2018,t0519,Adam Driver,Supporting
2019,t0519,Awkwafina,Lead
2020,t0519,Ken Watanabe,Supporting
2021,t0519,Cate Blanchett,Supporting
2022,t0520,Meryl Streep,Supporting
2023,t0520,Lee Jung-jae,Supporting
2024,t0521,Tom Hanks,Supporting
2025,t0521,Timothée Chalamet,Lead
2026,t0521,Awkwafina,Supporting
2027,t0521,Oscar Isaac,Lead
2028,t0521,Penélope Cruz,Supporting
2029,t0521,Regé-Jean Page,Lead
2030,t0522,Lee Jung-jae,Supporting
2031,t0522,Denzel Washington,Lead
2032,t0522,Anya Taylor-Joy,Supporting
2033,t0522,Ryan Gosling,Supporting
2034,t0522,Regé-Jean Page,Lead
2035,t0522,Penélope Cruz,Supporting
2036,t0523,Jason Momoa,Supporting
2037,t0523,Adam Driver,Supporting
2038,t0523,Michael B. Jordan,Lead
2039,t0524,Song Kang-ho,Supporting
2040,t0524,John Boyega,Supporting
2041,t0524,Rami Malek,Lead
2042,t0525,Nawazuddin Siddiqui,Lead
2043,t0525,Song Kang-ho,Lead
2044,t0525,Gong Yoo,Supporting
2045,t0526,Timothée Chalamet,Supporting
2046,t0526,Bae Doona,Lead
2047,t0526,Ryan Gosling,Supporting
2048,t0526,Cate Blanchett,Lead
2049,t0526,Adam Driver,Lead
2050,t0527,Aishwarya Rai,Supporting
2051,t0527,John Boyega,Lead
2052,t0527,Deepika Padukone,Supporting
2053,t0527,Florence Pugh,Supporting
2054,t0527,Javier Bardem,Lead
2055,t0528,Awkwafina,Supporting
2056,t0528,Rami Malek,Supporting
2057,t0528,Ken Watanabe,Supporting
2058,t0528,Gal Gadot,Supporting
2059,t0528,Nawazuddin Siddiqui,Supporting
2060,t0529,Nawazuddin Siddiqui,Supporting
2061,t0529,Saoirse Ronan,Lead
2062,t0529,Oscar Isaac,Lead
2063,t0529,Jason Momoa,Supporting
2064,t0529,Millie Bobby Brown,Supporting
2065,t0530,Javier Bardem,Supporting
2066,t0530,Lupita Nyong'o,Supporting
2067,t0530,Adam Driver,Supporting
2068,t0530,Cate Blanchett,Supporting
2069,t0530,Anya Taylor-Joy,Lead
2070,t0531,Mahershala Ali,Supporting
2071,t0531,Michael B. Jordan,Supporting
2072,t0531,Timothée Chalamet,Lead
2073,t0531,John Boyega,Supporting
2074,t0531,Nawazuddin Siddiqui,Supporting
2075,t0531,Aishwarya Rai,Supporting
2076,t0532,Shah Rukh Khan,Supporting
2077,t0532,Penélope Cruz,Supporting
2078,t0533,Emma Stone,Supporting
2079,t0533,Bae Doona,Supporting
2080,t0533,Awkwafina,Lead
2081,t0533,Idris Elba,Lead
2082,t0533,Shah Rukh Khan,Supporting
2083,t0534,Tom Hanks,Supporting
2084,t0534,Aishwarya Rai,Supporting
2085,t0535,Aishwarya Rai,Lead
2086,t0535,Penélope Cruz,Supporting
2087,t0536,Penélope Cruz,Supporting
2088,t0536,Gong Yoo,Supporting
2089,t0536,Regé-Jean Page,Supporting
2090,t0536,Awkwafina,Supporting
