view_id,title_id,month,views
27441,t0455,2023-12,623
27442,t0455,2024-01,692
27443,t0455,2024-02,756
27444,t0455,2024-03,527
27445,t0455,2024-04,250
27446,t0455,2024-05,194
27447,t0455,2024-06,377
27448,t0456,2022-03,598
27449,t0456,2022-04,343
27450,t0456,2022-05,255
27451,t0456,2022-06,269
27452,t0456,2022-07,415
27453,t0456,2022-08,403
27454,t0456,2022-09,156
27455,t0456,2022-10,151
27456,t0456,2022-11,238
27457,t0456,2022-12,104
27458,t0456,2023-01,138
27459,t0456,2023-02,101
27460,t0456,2023-03,52
27461,t0456,2023-04,97
27462,t0456,2023-05,88
27463,t0456,2023-06,62
27464,t0456,2023-07,82
27465,t0456,2023-08,54
27466,t0456,2023-09,66
27467,t0456,2023-10,50
27468,t0456,2023-11,87
27469,t0456,2023-12,56
27470,t0456,2024-01,58
27471,t0456,2024-02,82
27472,t0456,2024-03,103
27473,t0456,2024-04,50
27474,t0456,2024-05,51
27475,t0456,2024-06,53
27476,t0457,2015-05,589
27477,t0457,2015-06,278
27478,t0457,2015-07,485
27479,t0457,2015-08,324
27480,t0457,2015-09,348
27481,t0457,2015-10,250
27482,t0457,2015-11,278
27483,t0457,2015-12,147
27484,t0457,2016-01,221
27485,t0457,2016-02,160
27486,t0457,2016-03,74
27487,t0457,2016-04,56
27488,t0457,2016-05,72
27489,t0457,2016-06,46
27490,t0457,2016-07,58
27491,t0457,2016-08,92
27492,t0457,2016-09,97
27493,t0457,2016-10,90
27494,t0457,2016-11,87
27495,t0457,2016-12,96
27496,t0457,2017-01,63
27497,t0457,2017-02,67
27498,t0457,2017-03,51
27499,t0457,2017-04,92
27500,t0457,2017-05,103
27501,t0457,2017-06,99
27502,t0457,2017-07,54
27503,t0457,2017-08,63
27504,t0457,2017-09,70
27505,t0457,2017-10,64
27506,t0457,2017-11,69
27507,t0457,2017-12,62
27508,t0457,2018-01,70
27509,t0457,2018-02,86
27510,t0457,2018-03,59
27511,t0457,2018-04,59
27512,t0457,2018-05,50
27513,t0457,2018-06,100
27514,t0457,2018-07,97
27515,t0457,2018-08,75
27516,t0457,2018-09,61
27517,t0457,2018-10,54
27518,t0457,2018-11,96
27519,t0457,2018-12,69
27520,t0457,2019-01,83
27521,t0457,2019-02,85
27522,t0457,2019-03,57
27523,t0457,2019-04,71
27524,t0457,2019-05,74
27525,t0457,2019-06,55
27526,t0457,2019-07,94
27527,t0457,2019-08,104
27528,t0457,2019-09,59
27529,t0457,2019-10,58
27530,t0457,2019-11,82
27531,t0457,2019-12,53
27532,t0457,2020-01,76
27533,t0457,2020-02,69
27534,t0457,2020-03,63
27535,t0457,2020-04,88
27536,t0457,2020-05,52
27537,t0457,2020-06,76
27538,t0457,2020-07,104
27539,t0457,2020-08,58
27540,t0457,2020-09,103
27541,t0457,2020-10,53
27542,t0457,2020-11,57
27543,t0457,2020-12,78
27544,t0457,2021-01,82
27545,t0457,2021-02,78
27546,t0457,2021-03,92
27547,t0457,2021-04,84
27548,t0457,2021-05,97
27549,t0457,2021-06,104
27550,t0457,2021-07,49
27551,t0457,2021-08,59
27552,t0457,2021-09,84
27553,t0457,2021-10,82
27554,t0457,2021-11,86
27555,t0457,2021-12,67
27556,t0457,2022-01,97
27557,t0457,2022-02,61
27558,t0457,2022-03,88
27559,t0457,2022-04,88
27560,t0457,2022-05,72
27561,t0457,2022-06,84
27562,t0457,2022-07,59
27563,t0457,2022-08,73
27564,t0457,2022-09,61
27565,t0457,2022-10,71
27566,t0457,2022-11,90
27567,t0457,2022-12,88
27568,t0457,2023-01,53
27569,t0457,2023-02,47
27570,t0457,2023-03,101
27571,t0457,2023-04,71
27572,t0457,2023-05,96
27573,t0457,2023-06,98
27574,t0457,2023-07,82
27575,t0457,2023-08,97
27576,t0457,2023-09,70
27577,t0457,2023-10,75
27578,t0457,2023-11,45
27579,t0457,2023-12,98
27580,t0457,2024-01,71
27581,t0457,2024-02,83
27582,t0457,2024-03,55
27583,t0457,2024-04,99
27584,t0457,2024-05,50
27585,t0457,2024-06,91
27586,t0458,2016-10,183562
27587,t0458,2016-11,230458
27588,t0458,2016-12,106359
27589,t0458,2017-01,159633
27590,t0458,2017-02,104090
27591,t0458,2017-03,106765
27592,t0458,2017-04,145096
27593,t0458,2017-05,116881
27594,t0458,2017-06,85797
27595,t0458,2017-07,52684
27596,t0458,2017-08,39605
27597,t0458,2017-09,21306
27598,t0458,2017-10,34891
27599,t0458,2017-11,27190
27600,t0458,2017-12,23759
27601,t0458,2018-01,33582
27602,t0458,2018-02,24193
27603,t0458,2018-03,23055
27604,t0458,2018-04,21395
27605,t0458,2018-05,22194
27606,t0458,2018-06,18413
27607,t0458,2018-07,23049
27608,t0458,2018-08,22495
27609,t0458,2018-09,19558
27610,t0458,2018-10,23163
27611,t0458,2018-11,28782
27612,t0458,2018-12,30377
27613,t0458,2019-01,25621
27614,t0458,2019-02,30107
27615,t0458,2019-03,19614
27616,t0458,2019-04,27180
27617,t0458,2019-05,30950
27618,t0458,2019-06,37777
27619,t0458,2019-07,21705
27620,t0458,2019-08,37114
27621,t0458,2019-09,29672
27622,t0458,2019-10,35902
27623,t0458,2019-11,33901
27624,t0458,2019-12,36026
27625,t0458,2020-01,23371
27626,t0458,2020-02,40858
27627,t0458,2020-03,24665
27628,t0458,2020-04,30825
27629,t0458,2020-05,24406
27630,t0458,2020-06,35149
27631,t0458,2020-07,32543
27632,t0458,2020-08,41041
27633,t0458,2020-09,30214
27634,t0458,2020-10,23334
27635,t0458,2020-11,32223
27636,t0458,2020-12,38391
27637,t0458,2021-01,27354
27638,t0458,2021-02,38832
27639,t0458,2021-03,30410
27640,t0458,2021-04,22731
27641,t0458,2021-05,27999
27642,t0458,2021-06,26821
27643,t0458,2021-07,41672
27644,t0458,2021-08,21562
27645,t0458,2021-09,32698
27646,t0458,2021-10,28311
27647,t0458,2021-11,24768
27648,t0458,2021-12,33027
27649,t0458,2022-01,39307
27650,t0458,2022-02,27591
27651,t0458,2022-03,35609
27652,t0458,2022-04,19510
27653,t0458,2022-05,31911
27654,t0458,2022-06,20151
27655,t0458,2022-07,26235
27656,t0458,2022-08,20085
27657,t0458,2022-09,24700
27658,t0458,2022-10,25269
27659,t0458,2022-11,21381
27660,t0458,2022-12,37292
27661,t0458,2023-01,25038
27662,t0458,2023-02,35887
27663,t0458,2023-03,35904
27664,t0458,2023-04,23889
27665,t0458,2023-05,40411
27666,t0458,2023-06,35008
27667,t0458,2023-07,30544
27668,t0458,2023-08,21115
27669,t0458,2023-09,29365
27670,t0458,2023-10,20191
27671,t0458,2023-11,34247
27672,t0458,2023-12,35143
27673,t0458,2024-01,28701
27674,t0458,2024-02,19755
27675,t0458,2024-03,31740
27676,t0458,2024-04,25755
27677,t0458,2024-05,26751
27678,t0458,2024-06,25972
27679,t0459,2023-04,2781
27680,t0459,2023-05,1213
27681,t0459,2023-06,2270
27682,t0459,2023-07,1028
27683,t0459,2023-08,1534
27684,t0459,2023-09,1267
27685,t0459,2023-10,955
27686,t0459,2023-11,629
27687,t0459,2023-12,1001
27688,t0459,2024-01,677
27689,t0459,2024-02,284
27690,t0459,2024-03,396
27691,t0459,2024-04,357
27692,t0459,2024-05,415
27693,t0459,2024-06,195
27694,t0460,2020-10,2762
27695,t0460,2020-11,1199
27696,t0460,2020-12,1945
27697,t0460,2021-01,1034
27698,t0460,2021-02,1240
27699,t0460,2021-03,1573
27700,t0460,2021-04,809
27701,t0460,2021-05,1114
27702,t0460,2021-06,796
27703,t0460,2021-07,541
27704,t0460,2021-08,525
27705,t0460,2021-09,364
27706,t0460,2021-10,320
27707,t0460,2021-11,311
27708,t0460,2021-12,268
27709,t0460,2022-01,275
27710,t0460,2022-02,275
27711,t0460,2022-03,345
27712,t0460,2022-04,416
27713,t0460,2022-05,384
27714,t0460,2022-06,246
27715,t0460,2022-07,196
27716,t0460,2022-08,343
27717,t0460,2022-09,185
27718,t0460,2022-10,255
27719,t0460,2022-11,401
27720,t0460,2022-12,263
27721,t0460,2023-01,274
27722,t0460,2023-02,243
27723,t0460,2023-03,321
27724,t0460,2023-04,327
27725,t0460,2023-05,256
27726,t0460,2023-06,210
27727,t0460,2023-07,365
27728,t0460,2023-08,219
27729,t0460,2023-09,264
27730,t0460,2023-10,401
27731,t0460,2023-11,412
27732,t0460,2023-12,291
27733,t0460,2024-01,415
27734,t0460,2024-02,404
27735,t0460,2024-03,412
27736,t0460,2024-04,260
27737,t0460,2024-05,388
27738,t0460,2024-06,281
27739,t0461,2022-11,2517
27740,t0461,2022-12,1337
27741,t0461,2023-01,2289
27742,t0461,2023-02,1533
27743,t0461,2023-03,898
27744,t0461,2023-04,734
27745,t0461,2023-05,951
27746,t0461,2023-06,734
27747,t0461,2023-07,948
27748,t0461,2023-08,385
27749,t0461,2023-09,297
27750,t0461,2023-10,285
27751,t0461,2023-11,326
27752,t0461,2023-12,270
27753,t0461,2024-01,223
27754,t0461,2024-02,385
27755,t0461,2024-03,255
27756,t0461,2024-04,350
27757,t0461,2024-05,257
27758,t0461,2024-06,356
27759,t0462,2017-04,1879
27760,t0462,2017-05,1178
27761,t0462,2017-06,1052
27762,t0462,2017-07,2066
27763,t0462,2017-08,850
27764,t0462,2017-09,817
27765,t0462,2017-10,734
27766,t0462,2017-11,614
27767,t0462,2017-12,869
27768,t0462,2018-01,476
27769,t0462,2018-02,446
27770,t0462,2018-03,243
27771,t0462,2018-04,377
27772,t0462,2018-05,343
27773,t0462,2018-06,315
27774,t0462,2018-07,270
27775,t0462,2018-08,265
27776,t0462,2018-09,206
27777,t0462,2018-10,369
27778,t0462,2018-11,255
27779,t0462,2018-12,203
27780,t0462,2019-01,386
27781,t0462,2019-02,212
27782,t0462,2019-03,326
27783,t0462,2019-04,288
27784,t0462,2019-05,197
27785,t0462,2019-06,307
27786,t0462,2019-07,285
27787,t0462,2019-08,266
27788,t0462,2019-09,288
27789,t0462,2019-10,310
27790,t0462,2019-11,354
27791,t0462,2019-12,209
27792,t0462,2020-01,228
27793,t0462,2020-02,214
27794,t0462,2020-03,345
27795,t0462,2020-04,265
27796,t0462,2020-05,284
27797,t0462,2020-06,197
27798,t0462,2020-07,334
27799,t0462,2020-08,364
27800,t0462,2020-09,193
27801,t0462,2020-10,277
27802,t0462,2020-11,389
27803,t0462,2020-12,415
27804,t0462,2021-01,282
27805,t0462,2021-02,393
27806,t0462,2021-03,396
27807,t0462,2021-04,276
27808,t0462,2021-05,300
27809,t0462,2021-06,378
27810,t0462,2021-07,201
27811,t0462,2021-08,207
27812,t0462,2021-09,234
27813,t0462,2021-10,314
27814,t0462,2021-11,244
27815,t0462,2021-12,385
27816,t0462,2022-01,235
27817,t0462,2022-02,406
27818,t0462,2022-03,296
27819,t0462,2022-04,349
27820,t0462,2022-05,190
27821,t0462,2022-06,203
27822,t0462,2022-07,410
27823,t0462,2022-08,311
27824,t0462,2022-09,185
27825,t0462,2022-10,256
27826,t0462,2022-11,329
27827,t0462,2022-12,394
27828,t0462,2023-01,405
27829,t0462,2023-02,245
27830,t0462,2023-03,288
27831,t0462,2023-04,216
27832,t0462,2023-05,344
27833,t0462,2023-06,371
27834,t0462,2023-07,238
27835,t0462,2023-08,352
27836,t0462,2023-09,344
27837,t0462,2023-10,215
27838,t0462,2023-11,189
27839,t0462,2023-12,397
27840,t0462,2024-01,323
27841,t0462,2024-02,360
27842,t0462,2024-03,414
27843,t0462,2024-04,242
27844,t0462,2024-05,408
27845,t0462,2024-06,349
27846,t0463,2020-02,2328
27847,t0463,2020-03,2083
27848,t0463,2020-04,1950
27849,t0463,2020-05,1980
27850,t0463,2020-06,1201
27851,t0463,2020-07,1110
27852,t0463,2020-08,690
27853,t0463,2020-09,1184
27854,t0463,2020-10,487
27855,t0463,2020-11,513
27856,t0463,2020-12,397
27857,t0463,2021-01,296
27858,t0463,2021-02,248
27859,t0463,2021-03,251
27860,t0463,2021-04,401
27861,t0463,2021-05,404
27862,t0463,2021-06,280
27863,t0463,2021-07,233
27864,t0463,2021-08,347
27865,t0463,2021-09,267
27866,t0463,2021-10,289
27867,t0463,2021-11,266
27868,t0463,2021-12,238
27869,t0463,2022-01,409
27870,t0463,2022-02,388
27871,t0463,2022-03,201
27872,t0463,2022-04,244
27873,t0463,2022-05,389
27874,t0463,2022-06,312
27875,t0463,2022-07,318
27876,t0463,2022-08,238
27877,t0463,2022-09,355
27878,t0463,2022-10,364
27879,t0463,2022-11,231
27880,t0463,2022-12,352
27881,t0463,2023-01,389
27882,t0463,2023-02,228
27883,t0463,2023-03,310
27884,t0463,2023-04,381
27885,t0463,2023-05,341
27886,t0463,2023-06,322
27887,t0463,2023-07,180
27888,t0463,2023-08,274
27889,t0463,2023-09,196
27890,t0463,2023-10,214
27891,t0463,2023-11,200
27892,t0463,2023-12,240
27893,t0463,2024-01,310
27894,t0463,2024-02,317
27895,t0463,2024-03,208
27896,t0463,2024-04,312
27897,t0463,2024-05,214
27898,t0463,2024-06,381
27899,t0464,2022-03,1314
27900,t0464,2022-04,2374
27901,t0464,2022-05,2103
27902,t0464,2022-06,2011
27903,t0464,2022-07,1313
27904,t0464,2022-08,912
27905,t0464,2022-09,1187
27906,t0464,2022-10,1179
27907,t0464,2022-11,597
27908,t0464,2022-12,753
27909,t0464,2023-01,438
27910,t0464,2023-02,216
27911,t0464,2023-03,201
27912,t0464,2023-04,307
27913,t0464,2023-05,260
27914,t0464,2023-06,205
27915,t0464,2023-07,367
27916,t0464,2023-08,276
27917,t0464,2023-09,393
27918,t0464,2023-10,298
27919,t0464,2023-11,266
27920,t0464,2023-12,225
27921,t0464,2024-01,357
27922,t0464,2024-02,233
27923,t0464,2024-03,382
27924,t0464,2024-04,365
27925,t0464,2024-05,326
27926,t0464,2024-06,204
27927,t0465,2023-04,446
27928,t0465,2023-05,301
27929,t0465,2023-06,344
27930,t0465,2023-07,263
27931,t0465,2023-08,368
27932,t0465,2023-09,337
27933,t0465,2023-10,165
27934,t0465,2023-11,185
27935,t0465,2023-12,110
27936,t0465,2024-01,97
27937,t0465,2024-02,63
27938,t0465,2024-03,75
27939,t0465,2024-04,94
27940,t0465,2024-05,58
27941,t0465,2024-06,77
27942,t0466,2020-12,201234
27943,t0466,2021-01,162770
27944,t0466,2021-02,129186
27945,t0466,2021-03,135815
27946,t0466,2021-04,128852
27947,t0466,2021-05,144482
27948,t0466,2021-06,137996
27949,t0466,2021-07,118315
27950,t0466,2021-08,49639
27951,t0466,2021-09,75907
27952,t0466,2021-10,54700
27953,t0466,2021-11,36036
27954,t0466,2021-12,36341
27955,t0466,2022-01,38978
27956,t0466,2022-02,31023
27957,t0466,2022-03,18573
27958,t0466,2022-04,41406
27959,t0466,2022-05,29291
27960,t0466,2022-06,41313
27961,t0466,2022-07,38501
27962,t0466,2022-08,31169
27963,t0466,2022-09,33291
27964,t0466,2022-10,31546
27965,t0466,2022-11,28855
27966,t0466,2022-12,23705
27967,t0466,2023-01,20803
27968,t0466,2023-02,35220
27969,t0466,2023-03,39340
27970,t0466,2023-04,36978
27971,t0466,2023-05,39193
27972,t0466,2023-06,28031
27973,t0466,2023-07,18577
27974,t0466,2023-08,25112
27975,t0466,2023-09,28453
27976,t0466,2023-10,31182
27977,t0466,2023-11,26389
27978,t0466,2023-12,19078
27979,t0466,2024-01,19460
27980,t0466,2024-02,41681
27981,t0466,2024-03,23867
27982,t0466,2024-04,29888
27983,t0466,2024-05,32920
27984,t0466,2024-06,29611
27985,t0467,2021-03,32023
27986,t0467,2021-04,62975
27987,t0467,2021-05,43546
27988,t0467,2021-06,31003
27989,t0467,2021-07,33404
27990,t0467,2021-08,27425
27991,t0467,2021-09,20779
27992,t0467,2021-10,17961
27993,t0467,2021-11,21819
27994,t0467,2021-12,18333
27995,t0467,2022-01,8642
27996,t0467,2022-02,9276
27997,t0467,2022-03,4588
27998,t0467,2022-04,10402
27999,t0467,2022-05,5281
28000,t0467,2022-06,9006
28001,t0467,2022-07,8881
28002,t0467,2022-08,4692
28003,t0467,2022-09,6563
28004,t0467,2022-10,5300
28005,t0467,2022-11,4533
28006,t0467,2022-12,5692
28007,t0467,2023-01,6821
28008,t0467,2023-02,7852
28009,t0467,2023-03,5391
28010,t0467,2023-04,4648
28011,t0467,2023-05,4970
28012,t0467,2023-06,7591
28013,t0467,2023-07,9132
28014,t0467,2023-08,6158
28015,t0467,2023-09,9209
28016,t0467,2023-10,10188
28017,t0467,2023-11,5572
28018,t0467,2023-12,9465
28019,t0467,2024-01,6588
28020,t0467,2024-02,7435
28021,t0467,2024-03,8979
28022,t0467,2024-04,9675
28023,t0467,2024-05,7993
28024,t0467,2024-06,5162
28025,t0468,2020-09,11232
28026,t0468,2020-10,7935
28027,t0468,2020-11,7205
28028,t0468,2020-12,7085
28029,t0468,2021-01,6971
28030,t0468,2021-02,7910
28031,t0468,2021-03,3336
28032,t0468,2021-04,3382
28033,t0468,2021-05,4387
28034,t0468,2021-06,2040
28035,t0468,2021-07,1258
28036,t0468,2021-08,1266
28037,t0468,2021-09,1226
28038,t0468,2021-10,1566
28039,t0468,2021-11,1048
28040,t0468,2021-12,2080
28041,t0468,2022-01,1658
28042,t0468,2022-02,928
28043,t0468,2022-03,1535
28044,t0468,2022-04,1609
28045,t0468,2022-05,950
28046,t0468,2022-06,962
28047,t0468,2022-07,1620
28048,t0468,2022-08,1897
28049,t0468,2022-09,1814
28050,t0468,2022-10,1854
28051,t0468,2022-11,1320
28052,t0468,2022-12,1154
28053,t0468,2023-01,1765
28054,t0468,2023-02,1475
28055,t0468,2023-03,1367
28056,t0468,2023-04,1231
28057,t0468,2023-05,1292
28058,t0468,2023-06,1118
28059,t0468,2023-07,1440
28060,t0468,2023-08,1152
28061,t0468,2023-09,1667
28062,t0468,2023-10,1583
28063,t0468,2023-11,1896
28064,t0468,2023-12,1041
28065,t0468,2024-01,1303
28066,t0468,2024-02,990
28067,t0468,2024-03,1151
28068,t0468,2024-04,1652
28069,t0468,2024-05,1764
28070,t0468,2024-06,1262
28071,t0469,2022-08,9117
28072,t0469,2022-09,9312
28073,t0469,2022-10,6312
28074,t0469,2022-11,9293
28075,t0469,2022-12,6139
28076,t0469,2023-01,6468
28077,t0469,2023-02,6474
28078,t0469,2023-03,4146
28079,t0469,2023-04,4263
28080,t0469,2023-05,3842
28081,t0469,2023-06,1439
28082,t0469,2023-07,1745
28083,t0469,2023-08,1470
28084,t0469,2023-09,1965
28085,t0469,2023-10,1406
28086,t0469,2023-11,1877
28087,t0469,2023-12,1957
28088,t0469,2024-01,1483
28089,t0469,2024-02,983
28090,t0469,2024-03,1347
28091,t0469,2024-04,1000
28092,t0469,2024-05,1151
28093,t0469,2024-06,1939
28094,t0470,2023-09,687
28095,t0470,2023-10,369
28096,t0470,2023-11,331
28097,t0470,2023-12,273
28098,t0470,2024-01,325
28099,t0470,2024-02,204
28100,t0470,2024-03,302
28101,t0470,2024-04,291
28102,t0470,2024-05,160
28103,t0470,2024-06,121
28104,t0471,2023-07,2438
28105,t0471,2023-08,1763
28106,t0471,2023-09,1623
28107,t0471,2023-10,993
28108,t0471,2023-11,1490
28109,t0471,2023-12,721
28110,t0471,2024-01,1454
28111,t0471,2024-02,818
28112,t0471,2024-03,946
28113,t0471,2024-04,771
28114,t0471,2024-05,384
28115,t0471,2024-06,304
28116,t0472,2015-06,43271
28117,t0472,2015-07,37413
28118,t0472,2015-08,41257
28119,t0472,2015-09,47687
28120,t0472,2015-10,47040
28121,t0472,2015-11,18426
28122,t0472,2015-12,25871
28123,t0472,2016-01,29202
28124,t0472,2016-02,20523
28125,t0472,2016-03,11026
28126,t0472,2016-04,7024
28127,t0472,2016-05,7330
28128,t0472,2016-06,10422
28129,t0472,2016-07,8026
28130,t0472,2016-08,6638
28131,t0472,2016-09,8569
28132,t0472,2016-10,7894
28133,t0472,2016-11,7882
28134,t0472,2016-12,5948
28135,t0472,2017-01,9647
28136,t0472,2017-02,5406
28137,t0472,2017-03,9791
28138,t0472,2017-04,7415
28139,t0472,2017-05,7557
28140,t0472,2017-06,6004
28141,t0472,2017-07,5272
28142,t0472,2017-08,8997
28143,t0472,2017-09,6052
28144,t0472,2017-10,6027
28145,t0472,2017-11,5839
28146,t0472,2017-12,4770
28147,t0472,2018-01,4945
28148,t0472,2018-02,4759
28149,t0472,2018-03,9673
28150,t0472,2018-04,9237
28151,t0472,2018-05,10254
28152,t0472,2018-06,7110
28153,t0472,2018-07,9526
28154,t0472,2018-08,7091
28155,t0472,2018-09,5889
28156,t0472,2018-10,9388
28157,t0472,2018-11,9904
28158,t0472,2018-12,8125
28159,t0472,2019-01,6652
28160,t0472,2019-02,6440
28161,t0472,2019-03,9378
28162,t0472,2019-04,9828
28163,t0472,2019-05,4931
28164,t0472,2019-06,5859
28165,t0472,2019-07,7081
28166,t0472,2019-08,7800
28167,t0472,2019-09,7387
28168,t0472,2019-10,7935
28169,t0472,2019-11,6299
28170,t0472,2019-12,6893
28171,t0472,2020-01,8974
28172,t0472,2020-02,4676
28173,t0472,2020-03,4926
28174,t0472,2020-04,8823
28175,t0472,2020-05,5909
28176,t0472,2020-06,5379
28177,t0472,2020-07,7826
28178,t0472,2020-08,8268
28179,t0472,2020-09,4600
28180,t0472,2020-10,6407
28181,t0472,2020-11,9253
28182,t0472,2020-12,6775
28183,t0472,2021-01,9355
28184,t0472,2021-02,9966
28185,t0472,2021-03,5216
28186,t0472,2021-04,7617
28187,t0472,2021-05,5582
28188,t0472,2021-06,4760
28189,t0472,2021-07,9510
28190,t0472,2021-08,8729
28191,t0472,2021-09,8225
28192,t0472,2021-10,5378
28193,t0472,2021-11,6157
28194,t0472,2021-12,6487
28195,t0472,2022-01,7987
28196,t0472,2022-02,7761
28197,t0472,2022-03,4728
28198,t0472,2022-04,7987
28199,t0472,2022-05,8960
28200,t0472,2022-06,5060
28201,t0472,2022-07,6429
28202,t0472,2022-08,9668
28203,t0472,2022-09,8504
28204,t0472,2022-10,9345
28205,t0472,2022-11,6491
28206,t0472,2022-12,8278
28207,t0472,2023-01,6389
28208,t0472,2023-02,5518
28209,t0472,2023-03,6693
28210,t0472,2023-04,8049
28211,t0472,2023-05,7236
28212,t0472,2023-06,5626
28213,t0472,2023-07,8645
28214,t0472,2023-08,10182
28215,t0472,2023-09,7429
28216,t0472,2023-10,8691
28217,t0472,2023-11,9760
28218,t0472,2023-12,4743
28219,t0472,2024-01,4761
28220,t0472,2024-02,9982
28221,t0472,2024-03,4755
28222,t0472,2024-04,9356
28223,t0472,2024-05,5676
28224,t0472,2024-06,10425
28225,t0473,2020-09,7888
28226,t0473,2020-10,6414
28227,t0473,2020-11,9535
28228,t0473,2020-12,4688
28229,t0473,2021-01,9065
28230,t0473,2021-02,7542
28231,t0473,2021-03,3457
28232,t0473,2021-04,4691
28233,t0473,2021-05,4211
28234,t0473,2021-06,2927
28235,t0473,2021-07,1386
28236,t0473,2021-08,1226
28237,t0473,2021-09,1814
28238,t0473,2021-10,1555
28239,t0473,2021-11,1360
28240,t0473,2021-12,1884
28241,t0473,2022-01,936
28242,t0473,2022-02,1951
28243,t0473,2022-03,2063
28244,t0473,2022-04,1362
28245,t0473,2022-05,1113
28246,t0473,2022-06,982
28247,t0473,2022-07,1959
28248,t0473,2022-08,1673
28249,t0473,2022-09,1033
28250,t0473,2022-10,958
28251,t0473,2022-11,1337
28252,t0473,2022-12,2051
28253,t0473,2023-01,1543
28254,t0473,2023-02,1901
28255,t0473,2023-03,1149
28256,t0473,2023-04,962
28257,t0473,2023-05,1227
28258,t0473,2023-06,1145
28259,t0473,2023-07,1512
28260,t0473,2023-08,1490
28261,t0473,2023-09,967
28262,t0473,2023-10,1784
28263,t0473,2023-11,1940
28264,t0473,2023-12,1693
28265,t0473,2024-01,956
28266,t0473,2024-02,1005
28267,t0473,2024-03,1727
28268,t0473,2024-04,1467
28269,t0473,2024-05,1518
28270,t0473,2024-06,1991
28271,t0474,2021-12,2033
28272,t0474,2022-01,1688
28273,t0474,2022-02,1054
28274,t0474,2022-03,1950
28275,t0474,2022-04,1059
28276,t0474,2022-05,1210
28277,t0474,2022-06,976
28278,t0474,2022-07,1219
28279,t0474,2022-08,695
28280,t0474,2022-09,401
28281,t0474,2022-10,510
28282,t0474,2022-11,224
28283,t0474,2022-12,317
28284,t0474,2023-01,232
28285,t0474,2023-02,298
28286,t0474,2023-03,322
28287,t0474,2023-04,413
28288,t0474,2023-05,383
28289,t0474,2023-06,396
28290,t0474,2023-07,350
28291,t0474,2023-08,352
28292,t0474,2023-09,250
28293,t0474,2023-10,414
28294,t0474,2023-11,196
28295,t0474,2023-12,304
28296,t0474,2024-01,281
28297,t0474,2024-02,213
28298,t0474,2024-03,190
28299,t0474,2024-04,356
28300,t0474,2024-05,288
28301,t0474,2024-06,359
28302,t0475,2022-07,57743
28303,t0475,2022-08,28234
28304,t0475,2022-09,38569
28305,t0475,2022-10,26445
28306,t0475,2022-11,45080
28307,t0475,2022-12,22265
28308,t0475,2023-01,20929
28309,t0475,2023-02,25777
28310,t0475,2023-03,11788
28311,t0475,2023-04,8421
28312,t0475,2023-05,9948
28313,t0475,2023-06,6022
28314,t0475,2023-07,5255
28315,t0475,2023-08,5973
28316,t0475,2023-09,9755
28317,t0475,2023-10,6545
28318,t0475,2023-11,9596
28319,t0475,2023-12,9223
28320,t0475,2024-01,6638
28321,t0475,2024-02,4772
28322,t0475,2024-03,9319
28323,t0475,2024-04,9278
28324,t0475,2024-05,9788
28325,t0475,2024-06,7066
28326,t0476,2019-12,2774
28327,t0476,2020-01,1236
28328,t0476,2020-02,1988
28329,t0476,2020-03,1775
28330,t0476,2020-04,1200
28331,t0476,2020-05,1240
28332,t0476,2020-06,930
28333,t0476,2020-07,736
28334,t0476,2020-08,928
28335,t0476,2020-09,636
28336,t0476,2020-10,553
28337,t0476,2020-11,319
28338,t0476,2020-12,277
28339,t0476,2021-01,402
28340,t0476,2021-02,252
28341,t0476,2021-03,243
28342,t0476,2021-04,400
28343,t0476,2021-05,201
28344,t0476,2021-06,357
28345,t0476,2021-07,295
28346,t0476,2021-08,231
28347,t0476,2021-09,303
28348,t0476,2021-10,298
28349,t0476,2021-11,361
28350,t0476,2021-12,402
28351,t0476,2022-01,248
28352,t0476,2022-02,287
28353,t0476,2022-03,297
28354,t0476,2022-04,249
28355,t0476,2022-05,189
28356,t0476,2022-06,341
28357,t0476,2022-07,355
28358,t0476,2022-08,276
28359,t0476,2022-09,203
28360,t0476,2022-10,381
28361,t0476,2022-11,251
28362,t0476,2022-12,364
28363,t0476,2023-01,251
28364,t0476,2023-02,221
28365,t0476,2023-03,351
28366,t0476,2023-04,384
28367,t0476,2023-05,218
28368,t0476,2023-06,388
28369,t0476,2023-07,270
28370,t0476,2023-08,339
28371,t0476,2023-09,325
28372,t0476,2023-10,392
28373,t0476,2023-11,243
28374,t0476,2023-12,215
28375,t0476,2024-01,333
28376,t0476,2024-02,286
28377,t0476,2024-03,261
28378,t0476,2024-04,194
28379,t0476,2024-05,372
28380,t0476,2024-06,248
28381,t0477,2015-02,13625
28382,t0477,2015-03,8821
28383,t0477,2015-04,10478
28384,t0477,2015-05,9972
28385,t0477,2015-06,8693
28386,t0477,2015-07,7630
28387,t0477,2015-08,4929
28388,t0477,2015-09,4425
28389,t0477,2015-10,4586
28390,t0477,2015-11,3808
28391,t0477,2015-12,2589
28392,t0477,2016-01,1335
28393,t0477,2016-02,2041
28394,t0477,2016-03,1447
28395,t0477,2016-04,1362
28396,t0477,2016-05,2016
28397,t0477,2016-06,953
28398,t0477,2016-07,1346
28399,t0477,2016-08,1081
28400,t0477,2016-09,2067
28401,t0477,2016-10,1174
28402,t0477,2016-11,1672
28403,t0477,2016-12,1196
28404,t0477,2017-01,2071
